     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   313   19    0   86.67  73.33    13      11          15    0 0 0 0
   314   12    0  100.00 100.00     7       7           7    0 0 0 0
   315   27    0   92.00  88.00    23      22          25    0 0 0 0
   316   17    0  100.00  91.67    12      11          12    0 0 0 0
   317    8    0   60.00  60.00     3       3           5    0 0 0 0
   318   15    0   92.31  92.31    12      12          13    0 0 0 0
   319   23    0   84.21  84.21    16      16          19    0 0 0 0
   320   24    0   94.12  88.24    16      15          17    0 0 0 0
   321   22    0  100.00  94.44    18      17          18    0 0 0 0
   322   17    0   86.67  86.67    13      13          15    0 0 0 0


  Labeled   attachment score: 4163 / 5010 * 100 = 83.09 %
  Unlabeled attachment score: 4469 / 5010 * 100 = 89.20 %
  Label accuracy score:       4428 / 5010 * 100 = 88.38 %
